[1, -599][DEBUG] 出怪种子: 0x0D7FA4B1
[1, -599][DEBUG] 阳光: 8000, 快, 0f, SL次数: 0 [17:37]
[1, -599][DEBUG] 阳光: 9990, 白, 8074f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9915, 变, 8076f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9915, 快, 8078f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9890, 快, 8080f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9990, 快, 8082f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9990, 变, 8084f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9990, 快, 8086f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9890, 快, 8088f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9915, 变, 8090f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9990, 快, 8092f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9890, 快, 8094f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9890, 快, 8096f, SL次数: 0 [20:40]
[1, -599][DEBUG] 阳光: 9990, 慢, 8098f, SL次数: 0 [20:41]
[1, -599][DEBUG] 炮HP={1-5: 176, 2-5: 292, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 1034, 快: 1169, 慢: 758, 白: 1089} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0xDE446FA4
[1, -599][DEBUG] 阳光: 9915, 白, 8100f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9915, 变, 8102f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 慢, 8104f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 快, 8106f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9890, 白, 8108f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 变, 8110f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 快, 8112f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9915, 变, 8114f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9940, 慢, 8116f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 白, 8118f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9890, 快, 8120f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 慢, 8122f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9940, 变, 8124f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9915, 慢, 8126f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9940, 白, 8128f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 变, 8130f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 快, 8132f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9915, 变, 8134f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 白, 8136f, SL次数: 0 [20:41]
[1, -599][DEBUG] 阳光: 9990, 快, 8138f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 变, 8140f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9940, 慢, 8142f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 变, 8144f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9940, 慢, 8146f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 变, 8148f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9940, 变, 8150f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 快, 8152f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 变, 8154f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9915, 白, 8156f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 白, 8158f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9915, 快, 8160f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 白, 8162f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 变, 8164f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 快, 8166f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9915, 白, 8168f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 变, 8170f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 白, 8172f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9915, 变, 8174f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9915, 变, 8176f, SL次数: 0 [20:42]
[1, -599][DEBUG] 阳光: 9990, 快, 8178f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9890, 慢, 8180f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9940, 变, 8182f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9990, 变, 8184f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9915, 快, 8186f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9890, 变, 8188f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9990, 快, 8190f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9915, 快, 8192f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9990, 快, 8194f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9915, 快, 8196f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9890, 变, 8198f, SL次数: 0 [20:43]
[1, -599][DEBUG] 炮HP={1-5: 176, 2-5: 292, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 1053, 快: 1183, 慢: 765, 白: 1099} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0x761CC728
[1, -599][DEBUG] 阳光: 9990, 慢, 8200f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9915, 白, 8202f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9915, 快, 8204f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9890, 快, 8206f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9990, 变, 8208f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9915, 白, 8210f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9990, 快, 8212f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9890, 白, 8214f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9990, 慢, 8216f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9915, 变, 8218f, SL次数: 0 [20:43]
[1, -599][DEBUG] 阳光: 9990, 慢, 8220f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9990, 变, 8222f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9990, 变, 8224f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9915, 变, 8226f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9915, 变, 8228f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9990, 快, 8230f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9915, 慢, 8232f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9790, 快, 8234f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9990, 变, 8236f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9990, 快, 8238f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9890, 快, 8240f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9990, 慢, 8242f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9940, 变, 8244f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9940, 白, 8246f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9990, 白, 8248f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9990, 慢, 8250f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9940, 快, 8252f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9990, 快, 8254f, SL次数: 0 [20:44]
[1, -599][DEBUG] 阳光: 9915, 快, 8256f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9815, 慢, 8258f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 变, 8260f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9940, 白, 8262f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 快, 8264f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9815, 慢, 8266f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 快, 8268f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 白, 8270f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9915, 白, 8272f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9890, 快, 8274f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9915, 慢, 8276f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 变, 8278f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 快, 8280f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9890, 慢, 8282f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 白, 8284f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 慢, 8286f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 快, 8288f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9915, 变, 8290f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 变, 8292f, SL次数: 0 [20:45]
[1, -599][DEBUG] 阳光: 9990, 快, 8294f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9915, 快, 8296f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9915, 白, 8298f, SL次数: 0 [20:46]
[1, -599][DEBUG] 炮HP={1-5: 176, 2-5: 292, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 1065, 快: 1200, 慢: 776, 白: 1109} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0xD7DDC39D
[1, -599][DEBUG] 阳光: 9890, 变, 8300f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9940, 变, 8302f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 慢, 8304f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9915, 变, 8306f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 快, 8308f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9915, 白, 8310f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 快, 8312f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9815, 变, 8314f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 白, 8316f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9890, 白, 8318f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9915, 白, 8320f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 变, 8322f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 快, 8324f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9915, 变, 8326f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 快, 8328f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 变, 8330f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 慢, 8332f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9990, 白, 8334f, SL次数: 0 [20:46]
[1, -599][DEBUG] 阳光: 9940, 白, 8336f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 快, 8338f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9890, 快, 8340f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 慢, 8342f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 快, 8344f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9790, 白, 8346f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9915, 变, 8348f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9815, 慢, 8350f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9940, 慢, 8352f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 变, 8354f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 变, 8356f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 白, 8358f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 变, 8360f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 变, 8362f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 白, 8364f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9915, 变, 8366f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9940, 变, 8368f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9915, 快, 8370f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 变, 8372f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9940, 白, 8374f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 白, 8376f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9990, 变, 8378f, SL次数: 0 [20:47]
[1, -599][DEBUG] 阳光: 9790, 变, 8380f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9890, 白, 8382f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9890, 白, 8384f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9890, 变, 8386f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9915, 变, 8388f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9990, 变, 8390f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9940, 变, 8392f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9990, 变, 8394f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9990, 白, 8396f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9915, 快, 8398f, SL次数: 0 [20:48]
[1, -599][DEBUG] 炮HP={1-5: 176, 2-5: 292, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 1087, 快: 1209, 慢: 781, 白: 1123} 预计 21:24 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0x6439CEE0
[1, -599][DEBUG] 阳光: 9890, 白, 8400f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9915, 变, 8402f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9915, 变, 8404f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9990, 慢, 8406f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9990, 慢, 8408f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9990, 慢, 8410f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9940, 快, 8412f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9990, 快, 8414f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9890, 变, 8416f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9990, 白, 8418f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9915, 快, 8420f, SL次数: 0 [20:48]
[1, -599][DEBUG] 阳光: 9990, 快, 8422f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 慢, 8424f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9940, 快, 8426f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9915, 慢, 8428f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9940, 白, 8430f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 慢, 8432f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 慢, 8434f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 变, 8436f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 白, 8438f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9915, 变, 8440f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9815, 快, 8442f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9890, 快, 8444f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 快, 8446f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 快, 8448f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9915, 快, 8450f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9890, 慢, 8452f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9915, 变, 8454f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9940, 快, 8456f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9915, 变, 8458f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 慢, 8460f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 白, 8462f, SL次数: 0 [20:49]
[1, -599][DEBUG] 阳光: 9990, 变, 8464f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9915, 慢, 8466f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 白, 8468f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9890, 快, 8470f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 快, 8472f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 白, 8474f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 快, 8476f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 白, 8478f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9915, 慢, 8480f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9790, 慢, 8482f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9690, 白, 8484f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 慢, 8486f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 快, 8488f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 变, 8490f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9940, 慢, 8492f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 慢, 8494f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 快, 8496f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9915, 白, 8498f, SL次数: 0 [20:50]
[1, -599][DEBUG] 炮HP={1-5: 176, 2-5: 292, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 1096, 快: 1225, 慢: 796, 白: 1133} 预计 21:25 完成 10k flags (共 227 min)
[1, -599][DEBUG] 出怪种子: 0x202380B6
[1, -599][DEBUG] 阳光: 9990, 白, 8500f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9940, 白, 8502f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 白, 8504f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9990, 白, 8506f, SL次数: 0 [20:50]
[1, -599][DEBUG] 阳光: 9915, 变, 8508f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 变, 8510f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9940, 快, 8512f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9915, 慢, 8514f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9940, 变, 8516f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 快, 8518f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 慢, 8520f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9940, 变, 8522f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 快, 8524f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9890, 白, 8526f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 慢, 8528f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 慢, 8530f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 白, 8532f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 慢, 8534f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9915, 快, 8536f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9915, 白, 8538f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 变, 8540f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9915, 快, 8542f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9915, 白, 8544f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9990, 快, 8546f, SL次数: 0 [20:51]
[1, -599][DEBUG] 阳光: 9915, 慢, 8548f, SL次数: 0 [20:51]
[15, 820][WARNING] 修补 3-7 曾.
[1, -599][DEBUG] 阳光: 9265, 慢, 8550f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9690, 白, 8552f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 快, 8554f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 快, 8556f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 变, 8558f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 白, 8560f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9915, 快, 8562f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 变, 8564f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9915, 白, 8566f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 变, 8568f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 慢, 8570f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9915, 快, 8572f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9915, 快, 8574f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 白, 8576f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 快, 8578f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 白, 8580f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 快, 8582f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9915, 快, 8584f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 慢, 8586f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 变, 8588f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9940, 变, 8590f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9990, 白, 8592f, SL次数: 0 [20:52]
[1, -599][DEBUG] 阳光: 9915, 变, 8594f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9940, 白, 8596f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9990, 变, 8598f, SL次数: 0 [20:53]
[1, -599][DEBUG] 炮HP={1-5: 176, 2-5: 292, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 1108, 快: 1239, 慢: 805, 白: 1148} 预计 21:25 完成 10k flags (共 228 min)
[1, -599][DEBUG] 出怪种子: 0x03114B15
[1, -599][DEBUG] 阳光: 9940, 快, 8600f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9915, 快, 8602f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9915, 慢, 8604f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9990, 快, 8606f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9990, 快, 8608f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9890, 慢, 8610f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9940, 变, 8612f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9915, 快, 8614f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9890, 变, 8616f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9990, 慢, 8618f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9990, 变, 8620f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9915, 快, 8622f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9990, 快, 8624f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9990, 白, 8626f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9890, 慢, 8628f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9990, 变, 8630f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9915, 慢, 8632f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9940, 白, 8634f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9990, 快, 8636f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9890, 慢, 8638f, SL次数: 0 [20:53]
[1, -599][DEBUG] 阳光: 9890, 白, 8640f, SL次数: 0 [20:54]
[1, -599][DEBUG] 阳光: 9990, 慢, 8642f, SL次数: 0 [20:54]
[1, -599][DEBUG] 阳光: 9990, 慢, 8644f, SL次数: 0 [20:54]
[1, -599][DEBUG] 阳光: 9940, 白, 8646f, SL次数: 0 [20:54]
[1, -599][DEBUG] 阳光: 9990, 白, 8648f, SL次数: 0 [20:54]
[1, -599][DEBUG] 阳光: 9915, 快, 8650f, SL次数: 0 [20:54]
[1, -599][DEBUG] 阳光: 9990, 快, 8652f, SL次数: 0 [20:54]
[1, -599][DEBUG] 阳光: 9890, 快, 8654f, SL次数: 0 [20:54]
[1, -599][DEBUG] 阳光: 9915, 快, 8656f, SL次数: 0 [20:54]
[1, -599][DEBUG] 阳光: 9990, 白, 8658f, SL次数: 0 [20:54]
[14, 1284][WARNING] SL: 1-5炮丢失
[1, -599][DEBUG] 阳光: 9915, 快, 8650f, SL次数: 1 [20:54]
[1, -599][DEBUG] 阳光: 9915, 快, 8652f, SL次数: 1 [20:54]
[1, -599][DEBUG] 阳光: 9915, 快, 8654f, SL次数: 1 [20:54]
[1, -599][DEBUG] 阳光: 9890, 快, 8656f, SL次数: 1 [20:54]
[1, -599][DEBUG] 阳光: 9990, 白, 8658f, SL次数: 1 [20:54]
[1, -599][DEBUG] 阳光: 9915, 变, 8660f, SL次数: 1 [20:54]
[1, -599][DEBUG] 阳光: 9915, 快, 8662f, SL次数: 1 [20:54]
[1, -599][DEBUG] 阳光: 9890, 白, 8664f, SL次数: 1 [20:54]
